day,time_window,context,scs_pos_1,scs_neg_2,scs_pos_3,scs_neg_4,scs_neg_5,scs_pos_6,scs_pos_7,scs_neg_8,neg_aff,neg_aff_Moment,neg_aff_Day,neg_aff_Person,context_Moment,context_Day,context_Person,user_id
4,4,1,1,1,-1,1,-1,1,-1,-1,-3,-0.6,-2.58,2.45,0.2,0.34,0.08,MZ06UO7fbC
4,5,1,1,1,-1,-1,-1,-1,-1,1,-4,-1.6,-2.58,2.45,0.2,0.34,0.08,MZ06UO7fbC
5,1,1,1,1,1,2,1,1,1,1,2,-1.4,3.22,2.45,1.6,-1.06,0.08,MZ06UO7fbC
5,2,-2,3,2,1,2,2,1,-2,1,7,3.6,3.22,2.45,-1.4,-1.06,0.08,MZ06UO7fbC
5,3,-1,1,1,-1,-1,1,1,1,1,4,0.6,3.22,2.45,-0.4,-1.06,0.08,MZ06UO7fbC
5,4,-1,1,1,-1,1,-1,1,1,1,3,-0.4,3.22,2.45,-0.4,-1.06,0.08,MZ06UO7fbC
5,5,0,1,-1,1,1,-1,-1,1,-1,1,-2.4,3.22,2.45,0.6,-1.06,0.08,MZ06UO7fbC
6,2,1,1,1,-1,2,-1,1,1,2,-3,-0.25,-2.93,2.45,0.25,0.29,0.08,MZ06UO7fbC
6,3,1,1,1,-2,-1,-2,-1,1,1,-4,-1.25,-2.93,2.45,0.25,0.29,0.08,MZ06UO7fbC
6,4,1,-1,-2,1,2,-2,-1,-2,1,-2,0.75,-2.93,2.45,0.25,0.29,0.08,MZ06UO7fbC
6,5,0,-1,1,-1,-2,1,-1,-1,-1,-2,0.75,-2.93,2.45,-0.75,0.29,0.08,MZ06UO7fbC
7,1,0,1,-1,-2,-1,-1,1,1,2,-2,-0.8,-1.38,2.45,-0.6,0.14,0.08,MZ06UO7fbC
7,2,1,1,-1,-1,-1,-1,-1,-1,2,-2,-0.8,-1.38,2.45,0.4,0.14,0.08,MZ06UO7fbC
7,3,1,-1,2,-1,-2,1,-1,1,1,-3,-1.8,-1.38,2.45,0.4,0.14,0.08,MZ06UO7fbC
7,4,1,1,1,-1,1,-1,1,-1,1,-1,0.2,-1.38,2.45,0.4,0.14,0.08,MZ06UO7fbC
7,5,0,1,1,-1,2,1,1,1,1,2,3.2,-1.38,2.45,-0.6,0.14,0.08,MZ06UO7fbC
8,1,0,-1,-1,1,2,-1,-2,1,-2,0,-0.6,0.42,2.45,-0.8,0.34,0.08,MZ06UO7fbC
8,2,1,2,-1,-2,-1,-1,-1,1,1,1,0.4,0.42,2.45,0.2,0.34,0.08,MZ06UO7fbC
8,3,1,3,1,1,-1,2,1,-1,1,1,0.4,0.42,2.45,0.2,0.34,0.08,MZ06UO7fbC
8,4,1,1,1,-2,-1,-1,-1,-1,1,1,0.4,0.42,2.45,0.2,0.34,0.08,MZ06UO7fbC
8,5,1,1,1,-2,1,-1,1,1,1,0,-0.6,0.42,2.45,0.2,0.34,0.08,MZ06UO7fbC
9,1,1,2,1,1,2,2,2,1,-1,6,3,2.82,2.45,0.8,-0.26,0.08,MZ06UO7fbC
9,2,-1,-1,-1,-2,-1,1,-1,1,1,4,1,2.82,2.45,-1.2,-0.26,0.08,MZ06UO7fbC
9,3,0,1,-1,-2,-1,1,-1,-1,1,1,-2,2.82,2.45,-0.2,-0.26,0.08,MZ06UO7fbC
9,4,1,-1,1,-1,1,1,1,-1,1,1,-2,2.82,2.45,0.8,-0.26,0.08,MZ06UO7fbC
9,5,0,1,-1,-2,1,-1,-1,-1,1,3,0,2.82,2.45,-0.2,-0.26,0.08,MZ06UO7fbC
1,1,-1,-1,-1,1,1,1,2,2,-2,0,1.8,-0.84,1.3,-1.2,0.35,-0.53,Pq7OpxShyu
1,2,1,-1,-2,-1,-2,-2,2,2,-2,-2,-0.2,-0.84,1.3,0.8,0.35,-0.53,Pq7OpxShyu
1,3,0,1,-2,1,-2,-2,2,1,1,-2,-0.2,-0.84,1.3,-0.2,0.35,-0.53,Pq7OpxShyu
1,4,0,-1,-3,-2,-2,-2,1,1,-1,-3,-1.2,-0.84,1.3,-0.2,0.35,-0.53,Pq7OpxShyu
1,5,1,1,-2,-2,-1,-2,1,1,-1,-2,-0.2,-0.84,1.3,0.8,0.35,-0.53,Pq7OpxShyu
2,1,1,1,-2,-1,-2,-2,1,2,-1,-2,0.8,-1.84,1.3,0.8,0.35,-0.53,Pq7OpxShyu
2,2,-2,2,-2,-2,-2,-2,2,2,-2,-4,-1.2,-1.84,1.3,-2.2,0.35,-0.53,Pq7OpxShyu
2,3,0,1,-2,-1,-2,-1,2,2,-1,-2,0.8,-1.84,1.3,-0.2,0.35,-0.53,Pq7OpxShyu
2,4,0,1,-1,-2,-1,1,1,1,-1,-1,1.8,-1.84,1.3,-0.2,0.35,-0.53,Pq7OpxShyu
2,5,2,1,-2,-2,-2,-1,1,2,1,-5,-2.2,-1.84,1.3,1.8,0.35,-0.53,Pq7OpxShyu
3,1,-2,-1,1,-1,2,2,1,-2,2,3,0.75,3.21,1.3,-0.5,-1.35,-0.53,Pq7OpxShyu
3,2,0,-1,-1,-1,1,-1,1,-1,-1,1,-1.25,3.21,1.3,1.5,-1.35,-0.53,Pq7OpxShyu
3,3,-2,-1,-1,-1,-1,-1,2,-1,-1,2,-0.25,3.21,1.3,-0.5,-1.35,-0.53,Pq7OpxShyu
3,4,-2,-1,-1,-1,1,-2,1,1,-1,3,0.75,3.21,1.3,-0.5,-1.35,-0.53,Pq7OpxShyu
4,1,-1,-1,-1,-2,-1,-1,1,1,-1,-2,-1.2,0.16,1.3,-1.2,0.35,-0.53,Pq7OpxShyu
4,2,1,-1,-1,-1,-1,-1,1,1,-1,-1,-0.2,0.16,1.3,0.8,0.35,-0.53,Pq7OpxShyu
4,3,-1,-1,-1,-1,-1,-1,1,-1,1,3,3.8,0.16,1.3,-1.2,0.35,-0.53,Pq7OpxShyu
4,4,1,-1,-2,-1,-1,-1,1,1,-1,-2,-1.2,0.16,1.3,0.8,0.35,-0.53,Pq7OpxShyu
4,5,1,-1,-2,-1,-2,-1,1,1,-1,-2,-1.2,0.16,1.3,0.8,0.35,-0.53,Pq7OpxShyu
5,1,-2,-2,-1,-1,-1,-1,1,1,1,4,2.2,2.76,1.3,-1,-0.85,-0.53,Pq7OpxShyu
5,2,-1,-2,-2,-1,-1,-1,2,2,-1,2,0.2,2.76,1.3,0,-0.85,-0.53,Pq7OpxShyu
5,3,-1,-2,-2,-1,-1,-1,2,1,-1,1,-0.8,2.76,1.3,0,-0.85,-0.53,Pq7OpxShyu
5,4,-1,-1,-2,-1,-2,-1,1,1,-1,1,-0.8,2.76,1.3,0,-0.85,-0.53,Pq7OpxShyu
5,5,0,-1,-2,-2,-2,-2,2,1,-2,1,-0.8,2.76,1.3,1,-0.85,-0.53,Pq7OpxShyu
6,1,-2,1,-1,1,1,-1,2,1,-1,4,4.6,0.36,1.3,-2.4,0.55,-0.53,Pq7OpxShyu
6,2,1,-1,-1,-1,-1,-1,1,1,-1,1,1.6,0.36,1.3,0.6,0.55,-0.53,Pq7OpxShyu
6,3,1,1,-1,1,-1,-1,2,2,1,-3,-2.4,0.36,1.3,0.6,0.55,-0.53,Pq7OpxShyu
6,4,1,1,-2,-1,-2,-2,2,2,-1,-3,-2.4,0.36,1.3,0.6,0.55,-0.53,Pq7OpxShyu
6,5,1,-1,-1,-1,-1,1,2,1,-1,-2,-1.4,0.36,1.3,0.6,0.55,-0.53,Pq7OpxShyu
7,1,-2,-1,-2,-1,-2,-2,2,1,-2,0,1.67,-0.71,1.3,-2,0.15,-0.53,Pq7OpxShyu
7,2,1,-1,-2,-2,-2,-2,1,2,-2,-2,-0.33,-0.71,1.3,1,0.15,-0.53,Pq7OpxShyu
7,4,1,1,-2,-2,-2,-2,2,2,-1,-3,-1.33,-0.71,1.3,1,0.15,-0.53,Pq7OpxShyu
8,5,1,1,-2,-1,-2,-2,2,1,-1,-3,0,-2.04,1.3,0,1.15,-0.53,Pq7OpxShyu
9,5,1,1,-2,-1,-2,-2,1,2,-1,-3,0,-2.04,1.3,0,1.15,-0.53,Pq7OpxShyu
9,5,1,1,-2,-1,-2,-2,2,1,-1,-3,0,-2.04,1.3,0,1.15,-0.53,Pq7OpxShyu
10,1,-2,-2,1,-1,1,1,-1,-1,1,0,0,0.96,1.3,0,-1.85,-0.53,Pq7OpxShyu
1,1,0,2,1,1,-2,-1,-2,-1,3,0,0.33,-0.21,2.14,0.33,-0.38,-0.34,NrONmdLIQX
1,2,-1,2,1,2,-2,-1,-2,1,2,1,1.33,-0.21,2.14,-0.67,-0.38,-0.34,NrONmdLIQX
1,4,0,1,1,1,1,-2,-2,-1,2,-2,-1.67,-0.21,2.14,0.33,-0.38,-0.34,NrONmdLIQX
2,1,-1,1,-1,1,-1,-2,-1,1,-1,2,3.75,-1.62,2.14,-1,-0.04,-0.34,NrONmdLIQX
2,2,1,1,-2,1,-2,-2,-1,1,1,-2,-0.25,-1.62,2.14,1,-0.04,-0.34,NrONmdLIQX
2,4,1,1,-2,2,-2,-2,1,2,2,-6,-4.25,-1.62,2.14,1,-0.04,-0.34,NrONmdLIQX
2,5,-1,1,-1,2,-1,-2,-2,1,2,-1,0.75,-1.62,2.14,-1,-0.04,-0.34,NrONmdLIQX
3,2,-1,-1,2,1,1,-1,-1,-1,2,4,4.75,-0.62,2.14,-1.25,0.21,-0.34,NrONmdLIQX
3,3,0,2,1,1,-1,-1,-1,1,1,0,0.75,-0.62,2.14,-0.25,0.21,-0.34,NrONmdLIQX
3,4,1,2,-1,1,-1,-1,-1,2,1,-3,-2.25,-0.62,2.14,0.75,0.21,-0.34,NrONmdLIQX
3,5,1,1,-1,1,-1,-1,-1,1,1,-4,-3.25,-0.62,2.14,0.75,0.21,-0.34,NrONmdLIQX
4,1,1,1,1,2,-1,-1,2,1,2,-1,-0.33,-0.54,2.14,0.67,0.29,-0.34,NrONmdLIQX
4,2,-1,1,1,1,1,1,-1,-1,1,4,4.67,-0.54,2.14,-1.33,0.29,-0.34,NrONmdLIQX
4,5,1,2,-1,1,-1,-1,-1,-1,2,-5,-4.33,-0.54,2.14,0.67,0.29,-0.34,NrONmdLIQX
5,1,0,-1,1,1,-1,1,1,-1,1,-1,-5,4.13,2.14,0.5,-0.54,-0.34,NrONmdLIQX
5,2,-1,-1,2,1,1,2,-2,-2,2,6,2,4.13,2.14,-0.5,-0.54,-0.34,NrONmdLIQX
5,3,-1,-2,2,1,1,1,-2,-2,2,8,4,4.13,2.14,-0.5,-0.54,-0.34,NrONmdLIQX
5,4,0,-1,2,1,-1,1,-2,1,2,3,-1,4.13,2.14,0.5,-0.54,-0.34,NrONmdLIQX
6,1,0,1,-1,1,-1,-1,-1,-1,2,1,2.6,-1.47,2.14,-0.4,0.36,-0.34,NrONmdLIQX
6,2,1,1,-1,1,-1,-1,-1,-1,1,-4,-2.4,-1.47,2.14,0.6,0.36,-0.34,NrONmdLIQX
6,3,-1,-1,2,1,1,1,-1,-1,2,6,7.6,-1.47,2.14,-1.4,0.36,-0.34,NrONmdLIQX
6,4,1,1,-1,1,-1,1,1,1,1,-5,-3.4,-1.47,2.14,0.6,0.36,-0.34,NrONmdLIQX
6,5,1,1,-1,1,-1,-1,1,1,2,-6,-4.4,-1.47,2.14,0.6,0.36,-0.34,NrONmdLIQX
7,1,1,1,-1,1,-1,1,1,-2,-1,-2,-3,1.13,2.14,1,-0.04,-0.34,NrONmdLIQX
7,3,-1,1,1,1,-1,-1,-1,1,2,4,3,1.13,2.14,-1,-0.04,-0.34,NrONmdLIQX
8,1,0,1,-1,1,1,-1,-1,1,1,0,0.8,-0.67,2.14,0,-0.04,-0.34,NrONmdLIQX
8,2,-1,1,-1,1,-1,-1,-1,-1,1,-1,-0.2,-0.67,2.14,-1,-0.04,-0.34,NrONmdLIQX
8,3,-1,1,1,1,-1,-1,-1,-1,2,4,4.8,-0.67,2.14,-1,-0.04,-0.34,NrONmdLIQX
8,4,0,-1,-1,1,-1,-1,-1,-1,1,1,1.8,-0.67,2.14,0,-0.04,-0.34,NrONmdLIQX
8,5,2,2,-2,1,-1,-1,1,2,3,-8,-7.2,-0.67,2.14,2,-0.04,-0.34,NrONmdLIQX
9,1,1,1,-1,1,-1,-1,-1,1,-1,-2,-1.75,-0.12,2.14,0.75,0.21,-0.34,NrONmdLIQX
9,2,1,1,1,1,-1,-1,-1,-1,1,-3,-2.75,-0.12,2.14,0.75,0.21,-0.34,NrONmdLIQX
9,3,-1,-1,1,1,1,1,-1,-1,2,6,6.25,-0.12,2.14,-1.25,0.21,-0.34,NrONmdLIQX
9,4,0,1,1,1,-1,-1,-1,1,1,-2,-1.75,-0.12,2.14,-0.25,0.21,-0.34,NrONmdLIQX
1,1,1,2,-2,3,-2,2,-1,-1,2,-3,-2.6,1.52,0.34,0,1.04,-0.43,gQvtaDxr0w
1,2,1,-2,1,2,1,2,1,-2,2,5,5.4,1.52,0.34,0,1.04,-0.43,gQvtaDxr0w
1,3,0,-2,-2,2,-2,-1,1,-2,-2,-1,-0.6,1.52,0.34,-1,1.04,-0.43,gQvtaDxr0w
1,4,1,1,-2,3,-2,-2,1,2,-2,-2,-1.6,1.52,0.34,0,1.04,-0.43,gQvtaDxr0w
1,5,2,1,-1,2,-2,-1,2,1,2,-1,-0.6,1.52,0.34,1,1.04,-0.43,gQvtaDxr0w
2,1,1,1,-2,2,1,-2,1,1,-1,2,3.6,0.32,0.34,0.6,0.44,-0.43,gQvtaDxr0w
2,2,0,1,-2,2,1,-2,-1,2,-2,-2,-0.4,0.32,0.34,-0.4,0.44,-0.43,gQvtaDxr0w
2,3,-1,-1,-2,-1,1,-2,2,-1,-3,1,2.6,0.32,0.34,-1.4,0.44,-0.43,gQvtaDxr0w
2,4,0,-1,-1,2,2,1,2,2,2,-2,-0.4,0.32,0.34,-0.4,0.44,-0.43,gQvtaDxr0w
2,5,2,2,-2,2,-2,-2,1,1,2,-7,-5.4,0.32,0.34,1.6,0.44,-0.43,gQvtaDxr0w
3,2,1,-1,-2,2,1,-2,-1,2,1,-5,-1.5,-1.58,0.34,0.5,0.54,-0.43,gQvtaDxr0w
3,3,1,-1,-2,3,-1,1,-1,1,1,-4,-0.5,-1.58,0.34,0.5,0.54,-0.43,gQvtaDxr0w
3,4,0,-1,-2,3,-2,-2,-1,2,-2,-3,0.5,-1.58,0.34,-0.5,0.54,-0.43,gQvtaDxr0w
3,5,0,1,-2,2,1,-2,1,2,2,-2,1.5,-1.58,0.34,-0.5,0.54,-0.43,gQvtaDxr0w
4,1,0,1,1,2,-1,1,2,1,1,-2,0.4,-0.48,0.34,0.8,-0.76,-0.43,gQvtaDxr0w
4,2,0,2,-2,2,1,-1,-1,-1,-2,-3,-0.6,-0.48,0.34,0.8,-0.76,-0.43,gQvtaDxr0w
4,3,-1,1,2,2,-1,-1,1,-1,-2,0,2.4,-0.48,0.34,-0.2,-0.76,-0.43,gQvtaDxr0w
4,4,-1,1,-2,2,2,1,1,1,1,0,2.4,-0.48,0.34,-0.2,-0.76,-0.43,gQvtaDxr0w
4,5,-2,3,-1,2,-3,-3,3,2,-3,-7,-4.6,-0.48,0.34,-1.2,-0.76,-0.43,gQvtaDxr0w
5,1,0,1,-2,2,-2,-2,2,2,2,-5,-2.25,-0.83,0.34,0.25,-0.21,-0.43,gQvtaDxr0w
5,3,-1,-2,1,-2,2,2,2,-2,-2,0,2.75,-0.83,0.34,-0.75,-0.21,-0.43,gQvtaDxr0w
5,4,-1,2,2,2,1,-2,-2,2,2,-1,1.75,-0.83,0.34,-0.75,-0.21,-0.43,gQvtaDxr0w
5,5,1,-1,1,2,1,-1,1,2,-1,-5,-2.25,-0.83,0.34,1.25,-0.21,-0.43,gQvtaDxr0w
6,1,-1,-2,-2,2,-2,1,-2,-1,-2,-1,1.33,-0.41,0.34,0,-0.96,-0.43,gQvtaDxr0w
6,3,0,2,-2,2,-2,-2,2,2,2,-1,1.33,-0.41,0.34,1,-0.96,-0.43,gQvtaDxr0w
6,5,-2,2,-2,1,-1,-2,2,2,2,-5,-2.67,-0.41,0.34,-1,-0.96,-0.43,gQvtaDxr0w
7,1,0,2,-1,2,1,-2,2,2,-2,-4,-1.25,-0.83,0.34,-0.25,0.29,-0.43,gQvtaDxr0w
7,2,1,2,-2,2,-2,-2,2,2,2,-4,-1.25,-0.83,0.34,0.75,0.29,-0.43,gQvtaDxr0w
7,3,1,2,-2,2,-2,-3,2,2,2,-6,-3.25,-0.83,0.34,0.75,0.29,-0.43,gQvtaDxr0w
7,5,-1,-2,-2,-1,2,2,-1,-2,1,3,5.75,-0.83,0.34,-1.25,0.29,-0.43,gQvtaDxr0w
8,1,0,1,-1,2,-1,-2,2,-1,-2,-3,-2.25,1.17,0.34,0.5,-0.46,-0.43,gQvtaDxr0w
8,2,-1,-2,2,2,1,2,2,2,-2,2,2.75,1.17,0.34,-0.5,-0.46,-0.43,gQvtaDxr0w
8,4,0,-1,-1,1,-1,1,2,-1,-2,-2,-1.25,1.17,0.34,0.5,-0.46,-0.43,gQvtaDxr0w
8,5,-1,-1,1,2,1,1,1,-1,1,0,0.75,1.17,0.34,-0.5,-0.46,-0.43,gQvtaDxr0w
9,1,0,1,-2,2,-1,-1,1,-1,-1,-2,-1.2,1.12,0.34,0,0.04,-0.43,gQvtaDxr0w
9,2,-1,-1,2,2,2,2,1,-1,-2,0,0.8,1.12,0.34,-1,0.04,-0.43,gQvtaDxr0w
9,3,0,1,-1,2,-1,-1,1,1,-1,-2,-1.2,1.12,0.34,0,0.04,-0.43,gQvtaDxr0w
9,4,0,-1,1,2,1,1,-1,-1,2,2,2.8,1.12,0.34,0,0.04,-0.43,gQvtaDxr0w
9,5,1,2,-2,2,-1,-2,1,2,1,-2,-1.2,1.12,0.34,1,0.04,-0.43,gQvtaDxr0w
1,1,0,1,3,3,2,2,-2,-1,3,-2,-2.4,0.15,2.51,-0.4,0.14,-0.12,ycKGoUEVJz
1,2,0,1,2,3,-1,1,-1,-2,2,4,3.6,0.15,2.51,-0.4,0.14,-0.12,ycKGoUEVJz
1,3,-1,1,3,2,3,2,-2,-2,3,7,6.6,0.15,2.51,-1.4,0.14,-0.12,ycKGoUEVJz
1,4,1,1,2,2,2,1,2,-2,3,0,-0.4,0.15,2.51,0.6,0.14,-0.12,ycKGoUEVJz
1,5,2,-1,-1,3,-2,1,1,1,2,-7,-7.4,0.15,2.51,1.6,0.14,-0.12,ycKGoUEVJz
2,1,-2,1,3,2,3,-2,-3,-3,3,8,2.67,5.09,2.51,-1,-1.26,-0.12,ycKGoUEVJz
2,2,-1,1,2,2,2,-2,-2,1,3,4,-1.33,5.09,2.51,0,-1.26,-0.12,ycKGoUEVJz
2,3,0,-2,2,1,2,-1,-2,-1,3,4,-1.33,5.09,2.51,1,-1.26,-0.12,ycKGoUEVJz
3,3,0,2,2,1,2,-2,1,1,2,-3,0,-3.25,2.51,0,-0.26,-0.12,ycKGoUEVJz
4,1,-1,-2,3,1,2,2,-2,-2,3,6,3,2.75,2.51,-0.75,-0.51,-0.12,ycKGoUEVJz
4,2,-1,-2,2,2,2,2,-2,-2,3,7,4,2.75,2.51,-0.75,-0.51,-0.12,ycKGoUEVJz
4,3,1,-1,-1,2,2,1,-2,-1,2,-1,-4,2.75,2.51,1.25,-0.51,-0.12,ycKGoUEVJz
4,4,0,-1,2,2,2,1,-1,-1,2,0,-3,2.75,2.51,0.25,-0.51,-0.12,ycKGoUEVJz
5,2,0,-1,2,3,2,1,-1,-1,1,4,2.5,1.25,2.51,-0.25,-0.01,-0.12,ycKGoUEVJz
5,3,0,-1,2,1,2,1,-2,-1,1,4,2.5,1.25,2.51,-0.25,-0.01,-0.12,ycKGoUEVJz
5,4,1,1,-1,1,1,-1,-1,1,1,1,-0.5,1.25,2.51,0.75,-0.01,-0.12,ycKGoUEVJz
5,5,0,-1,-1,-2,-1,-2,-2,-2,-1,-3,-4.5,1.25,2.51,-0.25,-0.01,-0.12,ycKGoUEVJz
6,1,0,-1,-2,2,-1,-1,-1,-1,-1,1,1.75,-1,2.51,-0.25,-0.01,-0.12,ycKGoUEVJz
6,2,0,2,-2,3,1,-2,2,2,-1,-2,-1.25,-1,2.51,-0.25,-0.01,-0.12,ycKGoUEVJz
6,3,0,1,-2,3,2,-1,2,1,-2,1,1.75,-1,2.51,-0.25,-0.01,-0.12,ycKGoUEVJz
6,4,1,2,-2,3,-1,-2,3,2,-2,-3,-2.25,-1,2.51,0.75,-0.01,-0.12,ycKGoUEVJz
7,1,0,1,-1,2,-1,-2,-1,1,-1,3,2.25,0.5,2.51,-0.5,0.24,-0.12,ycKGoUEVJz
7,2,1,2,-1,2,-1,-2,1,1,-2,1,0.25,0.5,2.51,0.5,0.24,-0.12,ycKGoUEVJz
7,3,0,1,-1,2,1,-1,2,1,2,2,1.25,0.5,2.51,-0.5,0.24,-0.12,ycKGoUEVJz
7,4,1,2,-2,3,-2,-3,2,2,2,-3,-3.75,0.5,2.51,0.5,0.24,-0.12,ycKGoUEVJz
8,3,2,3,-3,-1,-2,1,1,3,1,-8,0,-8.25,2.51,0,1.74,-0.12,ycKGoUEVJz
9,1,1,2,-2,1,1,-2,1,2,-2,-4,-7,2.75,2.51,0.8,-0.06,-0.12,ycKGoUEVJz
9,2,0,1,-2,3,2,2,-1,-1,2,4,1,2.75,2.51,-0.2,-0.06,-0.12,ycKGoUEVJz
9,3,0,-2,1,2,2,1,-1,-1,2,4,1,2.75,2.51,-0.2,-0.06,-0.12,ycKGoUEVJz
9,4,0,-1,2,2,2,1,-2,-1,2,6,3,2.75,2.51,-0.2,-0.06,-0.12,ycKGoUEVJz
9,5,0,-1,1,2,2,2,-1,-2,3,5,2,2.75,2.51,-0.2,-0.06,-0.12,ycKGoUEVJz
1,1,0,2,1,1,-3,1,-1,-1,2,-8,-2.4,0.57,-3.91,-0.2,-0.63,0.45,vWr4gJyRFk
1,2,1,2,1,1,1,1,-1,1,2,-6,-0.4,0.57,-3.91,0.8,-0.63,0.45,vWr4gJyRFk
1,3,1,2,1,1,2,1,-1,1,1,-4,1.6,0.57,-3.91,0.8,-0.63,0.45,vWr4gJyRFk
1,4,-1,2,1,1,-1,-1,-1,1,1,-4,1.6,0.57,-3.91,-1.2,-0.63,0.45,vWr4gJyRFk
1,5,0,2,1,1,1,-1,-1,1,-1,-6,-0.4,0.57,-3.91,-0.2,-0.63,0.45,vWr4gJyRFk
2,1,1,2,1,1,-1,-1,1,-1,2,-5,0.6,0.57,-3.91,0.4,-0.23,0.45,vWr4gJyRFk
2,2,1,2,1,1,1,1,-1,1,2,-5,0.6,0.57,-3.91,0.4,-0.23,0.45,vWr4gJyRFk
2,3,0,2,1,1,2,-1,1,1,2,-6,-0.4,0.57,-3.91,-0.6,-0.23,0.45,vWr4gJyRFk
2,4,1,2,-1,1,1,-1,-1,1,1,-5,0.6,0.57,-3.91,0.4,-0.23,0.45,vWr4gJyRFk
2,5,0,2,1,1,-2,-1,1,1,1,-7,-1.4,0.57,-3.91,-0.6,-0.23,0.45,vWr4gJyRFk
3,2,1,2,-1,1,-1,-2,1,1,1,-6,1,-0.83,-3.91,0,0.17,0.45,vWr4gJyRFk
3,3,0,1,-1,1,-1,2,1,1,1,-7,0,-0.83,-3.91,-1,0.17,0.45,vWr4gJyRFk
3,4,1,2,-2,3,1,-1,2,1,1,-7,0,-0.83,-3.91,0,0.17,0.45,vWr4gJyRFk
3,5,2,2,-1,2,-1,-2,2,2,1,-8,-1,-0.83,-3.91,1,0.17,0.45,vWr4gJyRFk
4,1,1,2,-1,3,-1,-2,2,2,1,-6,1.6,-1.43,-3.91,-0.8,0.97,0.45,vWr4gJyRFk
4,2,2,3,-2,-3,-2,-2,2,2,2,-8,-0.4,-1.43,-3.91,0.2,0.97,0.45,vWr4gJyRFk
4,3,2,3,-2,2,-2,-2,2,2,3,-8,-0.4,-1.43,-3.91,0.2,0.97,0.45,vWr4gJyRFk
4,4,2,3,-3,-3,-2,-3,2,2,2,-8,-0.4,-1.43,-3.91,0.2,0.97,0.45,vWr4gJyRFk
4,5,2,2,-2,1,-1,-2,2,2,1,-8,-0.4,-1.43,-3.91,0.2,0.97,0.45,vWr4gJyRFk
5,1,1,2,-1,2,-2,-3,2,1,1,-7,-1.4,0.57,-3.91,0.6,-0.43,0.45,vWr4gJyRFk
5,2,0,2,-2,2,-1,-2,2,1,1,-5,0.6,0.57,-3.91,-0.4,-0.43,0.45,vWr4gJyRFk
5,3,0,3,-2,2,-2,-2,2,2,1,-6,-0.4,0.57,-3.91,-0.4,-0.43,0.45,vWr4gJyRFk
5,4,0,2,-2,2,-2,-2,2,2,1,-7,-1.4,0.57,-3.91,-0.4,-0.43,0.45,vWr4gJyRFk
5,5,1,2,-2,2,1,-2,2,2,1,-3,2.6,0.57,-3.91,0.6,-0.43,0.45,vWr4gJyRFk
6,1,1,2,-2,3,-1,-3,2,2,1,-6,-0.2,0.37,-3.91,-0.2,0.37,0.45,vWr4gJyRFk
6,2,1,2,-1,3,1,-2,2,2,-1,-6,-0.2,0.37,-3.91,-0.2,0.37,0.45,vWr4gJyRFk
6,3,1,2,-2,2,-1,-2,1,1,-1,-6,-0.2,0.37,-3.91,-0.2,0.37,0.45,vWr4gJyRFk
6,4,1,3,-2,2,-1,-2,2,2,1,-5,0.8,0.37,-3.91,-0.2,0.37,0.45,vWr4gJyRFk
6,5,2,2,-2,2,-2,-3,2,2,1,-6,-0.2,0.37,-3.91,0.8,0.37,0.45,vWr4gJyRFk
7,2,1,2,-2,3,-1,-2,2,2,1,-5,-0.25,1.42,-3.91,0.5,-0.33,0.45,vWr4gJyRFk
7,3,0,2,-1,2,-2,-2,1,2,3,-1,3.75,1.42,-3.91,-0.5,-0.33,0.45,vWr4gJyRFk
7,4,1,2,-2,3,-1,-2,1,2,1,-6,-1.25,1.42,-3.91,0.5,-0.33,0.45,vWr4gJyRFk
7,5,0,2,-2,2,-2,-2,2,2,-2,-7,-2.25,1.42,-3.91,-0.5,-0.33,0.45,vWr4gJyRFk
8,1,1,2,-2,2,-1,-2,2,2,-1,-7,-0.6,-0.23,-3.91,-0.2,0.37,0.45,vWr4gJyRFk
8,2,1,2,-2,2,-1,-2,2,2,-2,-5,1.4,-0.23,-3.91,-0.2,0.37,0.45,vWr4gJyRFk
8,3,1,2,-2,2,-2,-2,2,2,-2,-6,0.4,-0.23,-3.91,-0.2,0.37,0.45,vWr4gJyRFk
8,4,1,3,-2,3,2,-2,2,2,2,-6,0.4,-0.23,-3.91,-0.2,0.37,0.45,vWr4gJyRFk
8,5,2,2,-2,2,-2,-2,2,3,2,-8,-1.6,-0.23,-3.91,0.8,0.37,0.45,vWr4gJyRFk
9,1,0,2,-2,3,-2,-2,2,2,-1,-7,0.2,-1.03,-3.91,-0.6,-0.23,0.45,vWr4gJyRFk
9,2,1,3,-2,2,-2,-2,2,2,1,-7,0.2,-1.03,-3.91,0.4,-0.23,0.45,vWr4gJyRFk
9,3,1,2,-3,3,-2,-3,2,2,1,-7,0.2,-1.03,-3.91,0.4,-0.23,0.45,vWr4gJyRFk
9,4,1,2,-2,2,-2,-3,2,2,1,-7,0.2,-1.03,-3.91,0.4,-0.23,0.45,vWr4gJyRFk
9,5,0,2,-2,2,-2,-2,2,2,-1,-8,-0.8,-1.03,-3.91,-0.6,-0.23,0.45,vWr4gJyRFk
1,1,-1,-2,1,2,1,-1,-1,-2,1,3,4.33,-0.74,1.67,-1.67,0.32,-0.04,Hm0ux84t6e
1,3,2,1,-2,3,-3,-2,2,2,1,-5,-3.67,-0.74,1.67,1.33,0.32,-0.04,Hm0ux84t6e
1,5,1,-3,-2,2,-2,1,-2,-1,-1,-2,-0.67,-0.74,1.67,0.33,0.32,-0.04,Hm0ux84t6e
